defensive_team,posteam,receiver,air_yards,pass_location,reception
TEN,ATL,J.Jones,19,1,0
TEN,ATL,M.Sanu,6,3,1
TEN,ATL,I.Smith,5,1,0
TEN,ATL,M.Sanu,7,1,1
TEN,ATL,D.Freeman,3,2,1
TEN,ATL,D.Freeman,3,2,1
TEN,ATL,A.Hooper,5,1,1
TEN,ATL,J.Jones,14,1,1
TEN,ATL,D.Freeman,-4,1,1
TEN,ATL,C.Ridley,3,3,1
TEN,ATL,A.Hooper,13,3,1
ATL,TEN,D.Jennings,-4,2,1
TEN,ATL,C.Ridley,8,1,1
TEN,ATL,D.Freeman,2,2,1
TEN,ATL,D.Freeman,3,2,1
TEN,ATL,I.Smith,2,2,1
TEN,ATL,I.Smith,3,2,1
NYG,WAS,T.Quinn,45,1,0
NYG,WAS,NA,7,3,0
WAS,NYG,R.Ellison,2,3,1
WAS,NYG,W.Gallman Jr,-3,1,1
WAS,NYG,S.Shepard,4,1,1
WAS,NYG,E.Engram,9,1,0
WAS,NYG,S.Shepard,11,2,1
WAS,NYG,W.Gallman Jr,3,3,1
NYG,WAS,P.Richardson,-4,3,1
NYG,WAS,C.Thompson,6,2,1
NYG,WAS,W.Smallwood,5,2,1
NYG,WAS,NA,9,3,0
WAS,NYG,E.Engram,2,2,1
WAS,NYG,R.Ellison,-1,3,0
WAS,NYG,S.Shepard,8,2,1
WAS,NYG,D.Slayton,5,3,1
WAS,NYG,S.Shepard,7,3,1
NYG,WAS,V.Davis,4,2,1
NYG,WAS,T.Quinn,4,1,1
NYG,WAS,C.Thompson,6,2,1
WAS,NYG,NA,19,1,0
NYG,WAS,T.Quinn,33,2,0
NYG,WAS,V.Davis,9,2,0
WAS,NYG,NA,16,2,0
NYG,WAS,K.Harmon,9,3,1
NYG,WAS,T.Quinn,6,1,1
NYG,WAS,J.Sprinkle,1,3,0
NYG,WAS,V.Davis,3,1,0
WAS,NYG,E.Engram,5,2,0
WAS,NYG,S.Shepard,5,2,1
WAS,NYG,B.Fowler,32,2,0
WAS,NYG,E.Engram,4,2,1
WAS,NYG,W.Gallman Jr,-5,1,1
WAS,NYG,W.Gallman Jr,4,1,1
WAS,NYG,W.Gallman Jr,-2,3,1
WAS,NYG,B.Fowler,3,2,1
WAS,NYG,S.Shepard,3,2,1
NYG,WAS,P.Richardson,6,3,1
NYG,WAS,NA,15,1,0
WAS,NYG,D.Slayton,5,2,1
WAS,NYG,E.Engram,3,2,1
WAS,NYG,S.Shepard,5,3,1
NYG,WAS,J.Sprinkle,3,3,1
NYG,WAS,NA,10,2,0
NYG,WAS,R.Davis,11,3,1
NYG,WAS,C.Thompson,-3,2,1
NYG,WAS,P.Richardson,3,3,0
WAS,NYG,W.Gallman Jr,19,3,0
WAS,NYG,E.Engram,4,3,0
NYG,WAS,K.Harmon,4,3,1
NYG,WAS,C.Thompson,-3,2,1
NYG,WAS,NA,31,3,0
WAS,NYG,R.Ellison,-1,3,1
WAS,NYG,W.Gallman Jr,-6,3,1
WAS,NYG,E.Engram,4,2,1
NYG,WAS,P.Richardson,2,3,1
NYG,WAS,C.Thompson,18,3,0
NYG,WAS,NA,16,3,0
WAS,NYG,R.Ellison,3,3,1
MIA,LAC,L.Kendricks,17,1,1
MIA,LAC,D.Inman,8,2,1
MIA,LAC,A.Ekeler,3,1,1
MIA,LAC,G.Davis,5,2,1
MIA,LAC,L.Kendricks,3,2,0
LAC,MIA,K.Drake,-5,1,1
LAC,MIA,P.Williams,17,3,1
LAC,MIA,NA,7,2,1
LAC,MIA,D.Parker,25,3,1
MIA,LAC,K.Allen,-3,2,1
MIA,LAC,D.Watt,0,3,1
MIA,LAC,L.Kendricks,13,2,1
MIA,LAC,T.Pope,5,1,1
LAC,MIA,K.Drake,-4,3,1
LAC,MIA,P.Williams,0,3,1
LAC,MIA,K.Ballage,3,3,0
LAC,MIA,K.Drake,12,1,0
MIA,LAC,A.Ekeler,0,3,1
MIA,LAC,K.Allen,15,2,1
MIA,LAC,G.Davis,18,2,1
MIA,LAC,K.Allen,-3,3,1
MIA,LAC,D.Inman,12,3,0
MIA,LAC,D.Inman,11,2,0
LAC,MIA,M.Walton,3,2,1
LAC,MIA,I.Ford,6,2,1
LAC,MIA,P.Williams,7,2,0
LAC,MIA,P.Williams,32,3,0
MIA,LAC,A.Ekeler,1,1,1
MIA,LAC,T.Pope,-2,3,1
MIA,LAC,NA,3,3,0
MIA,LAC,A.Patton,5,1,1
MIA,LAC,A.Ekeler,2,1,1
LAC,MIA,J.Grant,-3,3,1
LAC,MIA,D.Parker,3,1,1
LAC,MIA,D.Parker,13,3,1
LAC,MIA,D.Parker,13,3,1
MIA,LAC,D.Inman,12,1,1
MIA,LAC,K.Allen,18,3,1
MIA,LAC,D.Inman,11,1,1
MIA,LAC,A.Ekeler,0,3,1
MIA,LAC,A.Patton,7,3,0
LAC,MIA,K.Drake,-2,3,0
MIA,LAC,D.Inman,25,1,1
MIA,LAC,D.Inman,0,2,1
MIA,LAC,S.Culkin,12,2,1
MIA,LAC,K.Allen,-3,3,1
LAC,MIA,K.Drake,-4,1,1
LAC,MIA,NA,16,1,0
MIA,LAC,A.Patton,30,3,0
LAC,MIA,M.Walton,-1,3,1
LAC,MIA,I.Ford,3,3,0
LAC,MIA,P.Williams,-6,2,1
LAC,MIA,P.Williams,2,1,1
LAC,MIA,I.Ford,-3,1,1
MIA,LAC,A.Patton,7,3,1
IND,OAK,D.Waller,-2,1,1
IND,OAK,F.Moreau,4,2,1
IND,OAK,H.Renfrow,-2,1,1
IND,OAK,D.Washington,-4,1,1
IND,OAK,D.Waller,7,1,1
IND,OAK,F.Moreau,18,3,1
OAK,IND,P.Campbell,14,3,0
OAK,IND,J.Doyle,20,1,0
OAK,IND,C.Rogers,6,2,0
OAK,IND,E.Ebron,35,1,0
IND,OAK,NA,-3,3,0
OAK,IND,J.Doyle,4,1,1
IND,OAK,NA,7,1,0
IND,OAK,T.Williams,-2,1,1
IND,OAK,D.Waller,14,2,1
IND,OAK,D.Waller,1,1,1
IND,OAK,D.Waller,-2,1,1
IND,OAK,T.Williams,19,3,1
OAK,IND,P.Campbell,59,2,0
OAK,IND,E.Ebron,14,2,0
OAK,IND,J.Doyle,5,2,1
OAK,IND,P.Campbell,2,3,1
OAK,IND,N.Hines,2,1,1
IND,OAK,D.Washington,0,1,0
IND,OAK,H.Renfrow,8,1,0
OAK,IND,C.Rogers,20,3,1
OAK,IND,J.Doyle,1,1,1
OAK,IND,Z.Pascal,21,3,0
OAK,IND,E.Ebron,8,2,0
OAK,IND,P.Campbell,-4,3,1
IND,OAK,D.Waller,5,1,1
IND,OAK,T.Williams,4,1,0
OAK,IND,J.Doyle,11,2,0
OAK,IND,Z.Pascal,14,2,1
OAK,IND,Z.Pascal,5,3,1
OAK,IND,N.Hines,-4,3,1
OAK,IND,D.Cain,7,3,0
OAK,IND,C.Rogers,17,1,0
IND,OAK,T.Williams,26,2,0
IND,OAK,T.Williams,39,1,0
IND,OAK,NA,-1,3,0
OAK,IND,D.Cain,12,3,0
OAK,IND,C.Rogers,14,1,1
OAK,IND,P.Campbell,3,3,1
IND,OAK,J.Jacobs,3,1,1
IND,OAK,J.Jacobs,1,2,1
IND,OAK,D.Washington,0,1,1
IND,OAK,H.Renfrow,3,1,1
IND,OAK,J.Richard,0,3,1
IND,OAK,T.Williams,16,2,1
IND,OAK,T.Williams,8,2,0
OAK,IND,P.Campbell,3,3,1
OAK,IND,P.Campbell,43,3,0
OAK,IND,E.Ebron,4,1,0
IND,OAK,F.Moreau,6,2,1
IND,OAK,K.Doss,5,2,1
IND,OAK,D.Waller,1,3,0
OAK,IND,P.Campbell,-4,1,1
OAK,IND,N.Hines,5,2,1
OAK,IND,N.Hines,3,2,1
OAK,IND,N.Hines,1,2,1
OAK,IND,J.Doyle,5,2,0
OAK,IND,Z.Pascal,17,2,1
OAK,IND,J.Wilkins,3,2,1
OAK,IND,J.Doyle,4,1,0
OAK,IND,D.Cain,4,3,0
OAK,IND,C.Rogers,4,3,1
IND,OAK,D.Waller,-3,2,1
OAK,IND,C.Rogers,6,2,0
OAK,IND,N.Hines,4,1,1
OAK,IND,NA,5,1,0
OAK,IND,D.Cain,20,1,0
OAK,IND,Z.Pascal,16,3,1
OAK,IND,J.Doyle,3,3,1
OAK,IND,D.Cain,12,2,0
OAK,IND,Z.Pascal,13,3,0
OAK,IND,E.Ebron,27,3,1
HOU,CAR,C.McCaffrey,-1,3,1
CAR,HOU,J.Akins,-1,1,1
CAR,HOU,D.Hopkins,3,1,1
CAR,HOU,C.Hyde,-1,2,1
CAR,HOU,W.Fuller,4,1,1
HOU,CAR,D.Moore,5,1,1
HOU,CAR,G.Olsen,6,2,0
CAR,HOU,K.Stills,9,2,1
CAR,HOU,D.Hopkins,5,1,1
CAR,HOU,D.Hopkins,18,2,0
CAR,HOU,K.Stills,3,3,1
CAR,HOU,C.Hyde,-3,3,1
CAR,HOU,W.Fuller,3,3,0
HOU,CAR,C.Samuel,45,2,0
HOU,CAR,C.Hogan,6,2,1
HOU,CAR,NA,12,3,0
CAR,HOU,K.Coutee,6,3,1
CAR,HOU,D.Hopkins,10,3,0
CAR,HOU,W.Fuller,20,1,0
HOU,CAR,C.Samuel,9,3,1
HOU,CAR,G.Olsen,2,1,1
HOU,CAR,J.Wright,3,3,1
HOU,CAR,C.McCaffrey,3,1,1
HOU,CAR,C.McCaffrey,-1,3,1
CAR,HOU,W.Fuller,6,2,1
CAR,HOU,NA,9,3,0
HOU,CAR,D.Moore,4,1,0
HOU,CAR,J.Wright,22,3,1
HOU,CAR,C.McCaffrey,-5,3,1
CAR,HOU,W.Fuller,51,2,0
CAR,HOU,J.Akins,10,3,0
CAR,HOU,J.Akins,1,2,1
HOU,CAR,G.Olsen,22,2,0
CAR,HOU,D.Johnson,0,1,1
CAR,HOU,W.Fuller,5,2,1
CAR,HOU,D.Hopkins,46,2,0
CAR,HOU,D.Fells,1,3,1
HOU,CAR,C.McCaffrey,-4,1,1
CAR,HOU,C.Hyde,-4,1,1
HOU,CAR,C.McCaffrey,0,1,1
HOU,CAR,D.Moore,11,1,1
HOU,CAR,C.Samuel,39,2,0
HOU,CAR,C.Samuel,11,3,0
CAR,HOU,K.Coutee,7,3,0
CAR,HOU,K.Coutee,11,3,0
HOU,CAR,J.Wright,-3,3,1
HOU,CAR,D.Moore,5,1,1
HOU,CAR,J.Wright,4,1,1
HOU,CAR,J.Wright,3,3,0
HOU,CAR,D.Moore,21,3,0
CAR,HOU,D.Johnson,17,1,0
HOU,CAR,C.McCaffrey,4,2,1
HOU,CAR,C.Samuel,10,3,1
HOU,CAR,C.McCaffrey,-3,1,1
HOU,CAR,G.Olsen,0,3,1
HOU,CAR,C.McCaffrey,-6,3,1
HOU,CAR,C.Samuel,12,3,1
HOU,CAR,C.Samuel,25,1,0
CAR,HOU,C.Hyde,-3,1,1
CAR,HOU,D.Hopkins,7,1,1
CAR,HOU,D.Johnson,3,1,1
HOU,CAR,C.McCaffrey,0,3,1
HOU,CAR,J.Wright,17,3,1
CAR,HOU,J.Akins,6,3,1
CAR,HOU,D.Hopkins,14,1,1
CAR,HOU,D.Hopkins,4,1,1
CAR,HOU,NA,47,1,0
KC,DET,K.Golladay,20,2,1
KC,DET,M.Jones,19,3,1
DET,KC,T.Kelce,5,1,1
DET,KC,D.Yelder,2,2,1
DET,KC,L.McCoy,-1,1,1
DET,KC,D.Yelder,15,3,1
DET,KC,L.McCoy,13,3,0
DET,KC,D.Robinson,18,1,0
DET,KC,L.McCoy,18,1,0
KC,DET,M.Hall,31,1,0
KC,DET,M.Jones,27,2,1
KC,DET,M.Jones,9,1,0
KC,DET,T.Hockenson,5,3,1
DET,KC,M.Hardman,27,3,0
DET,KC,S.Watkins,18,3,1
DET,KC,T.Kelce,-3,2,1
DET,KC,S.Watkins,5,1,0
KC,DET,J.McKissic,5,1,0
KC,DET,K.Golladay,11,2,1
KC,DET,T.Johnson,-1,1,1
DET,KC,D.Robinson,41,1,0
DET,KC,D.Robinson,5,1,1
DET,KC,M.Hardman,21,1,0
KC,DET,N.Bawden,0,3,1
KC,DET,K.Golladay,16,3,0
DET,KC,T.Kelce,12,2,1
DET,KC,M.Hardman,3,1,1
KC,DET,M.Hall,3,1,1
KC,DET,T.Hockenson,-3,1,1
KC,DET,K.Golladay,25,2,0
DET,KC,D.Robinson,41,3,0
DET,KC,S.Watkins,18,2,1
DET,KC,NA,9,1,0
DET,KC,D.Williams,18,3,1
DET,KC,NA,17,1,0
KC,DET,K.Golladay,5,1,0
DET,KC,L.McCoy,-5,1,1
DET,KC,T.Kelce,26,1,0
KC,DET,K.Johnson,28,3,0
KC,DET,K.Johnson,5,2,1
KC,DET,L.Thomas,1,3,1
KC,DET,M.Jones,9,1,0
KC,DET,J.James,10,3,0
DET,KC,D.Robinson,10,3,1
DET,KC,D.Robinson,5,1,1
DET,KC,S.Watkins,5,3,1
KC,DET,T.Hockenson,3,2,1
KC,DET,N.Bawden,-2,3,0
KC,DET,K.Golladay,9,2,1
DET,KC,T.Kelce,13,1,1
DET,KC,D.Robinson,24,1,0
DET,KC,T.Kelce,12,2,1
DET,KC,NA,2,1,0
KC,DET,L.Thomas,2,2,1
KC,DET,K.Johnson,4,3,1
KC,DET,K.Golladay,12,1,0
DET,KC,T.Kelce,13,1,1
DET,KC,M.Hardman,28,3,0
DET,KC,S.Watkins,16,3,0
KC,DET,J.McKissic,-4,1,1
KC,DET,K.Golladay,5,1,1
KC,DET,M.Hall,30,1,1
KC,DET,K.Golladay,6,1,1
DET,KC,D.Williams,-6,2,1
DET,KC,D.Williams,8,2,0
DET,KC,D.Williams,-2,3,1
DET,KC,D.Robinson,18,1,0
DET,KC,T.Kelce,6,1,1
DET,KC,D.Robinson,3,2,1
DET,KC,M.Hardman,2,3,1
DET,KC,S.Watkins,16,1,0
DET,KC,B.Pringle,6,1,1
KC,DET,M.Jones,25,2,1
KC,DET,L.Thomas,6,1,1
KC,DET,NA,44,3,0
KC,DET,NA,42,1,0
BAL,CLE,O.Beckham,3,2,0
BAL,CLE,J.Landry,10,2,1
BAL,CLE,O.Beckham,18,1,0
BAL,CLE,D.Ratley,5,2,1
BAL,CLE,N.Chubb,-4,2,1
BAL,CLE,P.Brown,7,2,1
BAL,CLE,J.Landry,0,1,1
BAL,CLE,D.Hilliard,2,3,1
BAL,CLE,R.Seals-Jones,0,1,1
CLE,BAL,M.Brown,3,1,1
CLE,BAL,M.Andrews,5,1,1
CLE,BAL,W.Snead,10,2,1
CLE,BAL,M.Andrews,11,3,0
BAL,CLE,J.Landry,6,3,1
BAL,CLE,N.Chubb,-5,2,1
BAL,CLE,D.Hilliard,-3,3,1
CLE,BAL,M.Brown,-4,2,1
CLE,BAL,M.Ingram,-4,3,1
CLE,BAL,C.Moore,26,1,0
BAL,CLE,N.Chubb,0,3,1
BAL,CLE,J.Landry,15,2,1
BAL,CLE,D.Ratley,50,3,0
BAL,CLE,NA,9,2,0
CLE,BAL,M.Boykin,9,2,1
BAL,CLE,J.Landry,8,1,0
BAL,CLE,J.Landry,7,2,1
BAL,CLE,O.Beckham,0,2,0
BAL,CLE,N.Chubb,-3,2,0
BAL,CLE,J.Landry,3,1,1
BAL,CLE,D.Hilliard,7,2,0
BAL,CLE,D.Ratley,6,2,0
CLE,BAL,M.Boykin,17,1,1
CLE,BAL,M.Brown,8,3,0
BAL,CLE,R.Seals-Jones,21,3,1
CLE,BAL,N.Boyle,5,2,1
CLE,BAL,S.Roberts,4,1,1
BAL,CLE,O.Beckham,9,3,0
BAL,CLE,R.Seals-Jones,12,3,1
BAL,CLE,J.Landry,5,2,1
BAL,CLE,J.Landry,-3,2,1
CLE,BAL,S.Roberts,13,2,1
CLE,BAL,M.Andrews,5,3,1
CLE,BAL,M.Brown,11,2,0
CLE,BAL,M.Andrews,8,2,1
CLE,BAL,G.Edwards,2,3,1
CLE,BAL,J.Hill,5,2,1
CLE,BAL,M.Brown,5,3,1
CLE,BAL,M.Brown,8,2,0
CLE,BAL,M.Andrews,8,2,1
CLE,BAL,NA,0,3,0
CLE,BAL,S.Roberts,2,1,1
CLE,BAL,M.Andrews,4,1,0
BAL,CLE,O.Beckham,-1,1,1
CLE,BAL,M.Brown,10,3,1
CLE,BAL,J.Hill,-5,1,1
CLE,BAL,S.Roberts,7,1,1
CLE,BAL,NA,54,2,0
BAL,CLE,O.Beckham,25,3,0
CLE,BAL,S.Roberts,10,3,0
CLE,BAL,NA,-1,1,0
BAL,CLE,O.Beckham,16,3,1
CLE,BAL,M.Boykin,5,1,1
CLE,BAL,H.Hurst,8,2,1
CLE,BAL,H.Hurst,13,2,1
CLE,BAL,W.Snead,6,1,1
BUF,NE,P.Dorsett,11,1,0
BUF,NE,P.Dorsett,27,1,0
NE,BUF,C.Beasley,1,1,0
NE,BUF,F.Gore,0,3,0
NE,BUF,NA,39,2,0
BUF,NE,J.Gordon,15,1,0
BUF,NE,J.White,0,1,1
BUF,NE,J.White,9,1,1
BUF,NE,J.Gordon,6,3,0
BUF,NE,P.Dorsett,5,1,1
BUF,NE,J.White,22,3,1
NE,BUF,C.Beasley,4,1,0
NE,BUF,J.Brown,29,3,0
NE,BUF,C.Beasley,9,2,1
NE,BUF,J.Brown,34,2,0
BUF,NE,P.Dorsett,7,1,0
NE,BUF,NA,38,3,0
BUF,NE,J.Gordon,6,2,0
BUF,NE,P.Dorsett,30,1,0
NE,BUF,J.Brown,9,3,1
NE,BUF,C.Beasley,21,3,0
BUF,NE,J.Edelman,4,1,1
BUF,NE,J.Edelman,23,3,0
BUF,NE,J.White,-4,3,1
BUF,NE,J.Gordon,2,1,1
BUF,NE,J.Edelman,3,3,1
BUF,NE,NA,6,2,0
BUF,NE,J.Edelman,5,3,1
BUF,NE,NA,2,3,0
NE,BUF,C.Beasley,0,1,1
NE,BUF,J.Brown,10,3,0
BUF,NE,NA,-2,3,0
BUF,NE,J.White,4,1,0
BUF,NE,P.Dorsett,40,1,0
NE,BUF,Z.Jones,44,3,0
NE,BUF,C.Beasley,2,3,1
NE,BUF,D.Knox,21,1,1
NE,BUF,NA,16,3,0
NE,BUF,T.Yeldon,9,1,1
NE,BUF,Z.Jones,1,1,1
NE,BUF,C.Beasley,4,2,1
NE,BUF,T.Yeldon,19,3,1
NE,BUF,C.Beasley,7,2,1
NE,BUF,Z.Jones,0,3,1
BUF,NE,J.White,0,1,1
BUF,NE,NA,5,3,0
NE,BUF,NA,0,3,0
NE,BUF,A.Roberts,5,2,1
BUF,NE,P.Dorsett,9,3,0
BUF,NE,R.Burkhead,6,1,1
NE,BUF,NA,20,3,0
BUF,NE,J.White,3,2,1
BUF,NE,J.Edelman,3,2,0
BUF,NE,J.Gordon,8,3,1
BUF,NE,J.White,-4,1,1
BUF,NE,P.Dorsett,5,3,1
NE,BUF,J.Brown,14,2,1
NE,BUF,C.Beasley,26,3,0
NE,BUF,J.Brown,27,3,1
NE,BUF,J.Brown,5,1,1
NE,BUF,Z.Jones,0,3,0
BUF,NE,J.Gordon,-1,1,1
BUF,NE,P.Dorsett,10,1,0
BUF,NE,J.White,-2,3,1
NE,BUF,T.Yeldon,3,1,1
NE,BUF,J.Brown,6,3,0
NE,BUF,Z.Jones,10,1,0
NE,BUF,C.Beasley,21,2,0
BUF,NE,NA,2,3,0
BUF,NE,J.Edelman,8,2,1
BUF,NE,NA,0,3,0
NE,BUF,T.Yeldon,2,2,1
NE,BUF,C.Beasley,20,3,0
NE,BUF,D.Knox,9,3,1
BUF,NE,J.Gordon,5,2,0
BUF,NE,J.White,20,3,0
NE,BUF,C.Beasley,8,3,1
NE,BUF,C.Beasley,4,1,1
NE,BUF,D.Knox,16,3,1
NE,BUF,J.Brown,-1,3,1
NE,BUF,Z.Jones,0,2,0
NE,BUF,NA,1,3,0
LA,TB,C.Godwin,17,3,1
LA,TB,C.Brate,11,2,1
LA,TB,C.Godwin,11,2,1
TB,LA,R.Woods,0,3,0
TB,LA,B.Cooks,12,1,1
TB,LA,T.Gurley,-4,1,1
TB,LA,R.Woods,10,3,1
TB,LA,T.Gurley,3,3,1
TB,LA,R.Woods,8,1,0
LA,TB,B.Perriman,13,1,0
LA,TB,M.Evans,6,2,1
LA,TB,O.Howard,9,2,1
LA,TB,C.Godwin,-3,1,1
LA,TB,NA,5,1,0
LA,TB,J.Watson,13,2,1
LA,TB,C.Godwin,15,3,0
TB,LA,T.Higbee,15,2,0
TB,LA,C.Kupp,4,2,1
TB,LA,R.Woods,8,2,1
TB,LA,B.Cooks,11,3,1
TB,LA,T.Gurley,4,2,1
TB,LA,R.Woods,-5,1,1
TB,LA,NA,6,3,0
LA,TB,O.Howard,-6,3,1
LA,TB,C.Godwin,15,2,1
LA,TB,M.Evans,3,3,0
LA,TB,C.Godwin,3,3,1
TB,LA,NA,4,1,0
LA,TB,C.Godwin,-3,3,1
TB,LA,R.Woods,5,2,1
TB,LA,B.Cooks,5,2,0
TB,LA,G.Everett,6,3,1
TB,LA,T.Gurley,5,2,1
TB,LA,G.Everett,4,3,1
TB,LA,G.Everett,5,2,1
LA,TB,M.Evans,0,1,1
LA,TB,B.Wilson,13,3,0
LA,TB,M.Evans,39,3,0
TB,LA,R.Woods,22,3,1
TB,LA,G.Everett,0,1,1
TB,LA,T.Higbee,5,3,0
TB,LA,G.Everett,5,2,1
LA,TB,P.Barber,4,2,0
LA,TB,C.Godwin,9,3,1
LA,TB,B.Wilson,8,1,0
LA,TB,C.Godwin,11,1,1
LA,TB,D.Ogunbowale,-5,1,1
LA,TB,D.Ogunbowale,5,1,1
LA,TB,D.Ogunbowale,4,2,0
LA,TB,C.Godwin,6,3,1
LA,TB,O.Howard,4,2,1
TB,LA,T.Gurley,-4,1,0
TB,LA,R.Woods,5,1,1
TB,LA,B.Cooks,11,1,1
TB,LA,C.Kupp,15,3,0
TB,LA,R.Woods,8,2,1
TB,LA,T.Gurley,-4,3,1
TB,LA,R.Woods,13,1,1
TB,LA,B.Cooks,-2,1,1
TB,LA,C.Kupp,17,1,1
TB,LA,G.Everett,26,3,0
TB,LA,T.Gurley,5,1,0
TB,LA,C.Kupp,16,2,0
TB,LA,T.Gurley,4,1,0
LA,TB,C.Godwin,-1,1,1
LA,TB,C.Brate,9,2,1
LA,TB,B.Wilson,12,1,1
LA,TB,M.Evans,6,3,0
LA,TB,S.Miller,39,2,0
TB,LA,C.Kupp,12,1,1
TB,LA,C.Kupp,5,1,1
TB,LA,B.Cooks,37,3,0
TB,LA,C.Kupp,3,3,1
TB,LA,NA,-3,3,0
LA,TB,C.Godwin,12,3,1
LA,TB,R.Jones,3,3,1
LA,TB,C.Brate,13,2,1
TB,LA,T.Higbee,6,2,1
TB,LA,T.Gurley,4,2,1
TB,LA,R.Woods,8,3,1
TB,LA,C.Kupp,10,1,0
TB,LA,R.Woods,1,2,1
TB,LA,C.Kupp,9,2,0
TB,LA,R.Woods,14,2,1
LA,TB,M.Evans,37,2,1
TB,LA,B.Cooks,9,1,0
TB,LA,C.Kupp,10,1,1
TB,LA,J.Reynolds,19,3,1
TB,LA,T.Gurley,-4,1,1
TB,LA,B.Cooks,12,1,1
TB,LA,T.Gurley,4,2,0
TB,LA,G.Everett,0,3,0
TB,LA,C.Kupp,11,3,1
LA,TB,C.Godwin,8,1,0
LA,TB,NA,20,1,0
LA,TB,M.Evans,12,2,1
LA,TB,C.Godwin,14,2,1
LA,TB,D.Ogunbowale,2,3,1
TB,LA,C.Kupp,5,3,1
TB,LA,R.Woods,9,3,1
TB,LA,C.Kupp,4,1,1
TB,LA,R.Woods,-3,3,1
TB,LA,C.Kupp,0,2,0
TB,LA,B.Cooks,5,2,1
TB,LA,T.Higbee,5,2,1
TB,LA,T.Higbee,7,2,1
TB,LA,T.Higbee,5,3,0
TB,LA,T.Higbee,10,2,1
TB,LA,J.Reynolds,10,1,0
SEA,ARI,D.Johnson,7,1,1
SEA,ARI,T.Sherfield,14,3,1
SEA,ARI,D.Johnson,0,1,1
SEA,ARI,L.Fitzgerald,-2,1,1
SEA,ARI,K.Johnson,5,3,0
ARI,SEA,T.Lockett,6,1,1
ARI,SEA,J.Brown,5,1,1
ARI,SEA,W.Dissly,1,1,1
ARI,SEA,W.Dissly,13,2,1
ARI,SEA,DK.Metcalf,15,1,0
ARI,SEA,NA,15,3,0
ARI,SEA,DK.Metcalf,15,1,0
SEA,ARI,D.Johnson,-5,3,1
SEA,ARI,NA,-3,3,0
SEA,ARI,C.Clay,0,1,1
SEA,ARI,D.Johnson,4,1,1
SEA,ARI,C.Kirk,5,3,1
SEA,ARI,D.Johnson,0,2,1
SEA,ARI,T.Sherfield,19,1,0
ARI,SEA,C.Carson,4,1,1
ARI,SEA,J.Brown,11,2,1
ARI,SEA,T.Lockett,27,1,1
ARI,SEA,D.Moore,9,1,0
ARI,SEA,W.Dissly,9,1,1
SEA,ARI,D.Johnson,-2,2,1
SEA,ARI,D.Johnson,-4,1,0
ARI,SEA,W.Dissly,3,2,1
SEA,ARI,NA,20,3,0
SEA,ARI,D.Johnson,1,1,0
ARI,SEA,W.Dissly,14,1,1
ARI,SEA,DK.Metcalf,6,1,0
ARI,SEA,W.Dissly,6,3,0
ARI,SEA,W.Dissly,5,3,1
ARI,SEA,J.Brown,10,3,1
SEA,ARI,C.Clay,-2,1,0
SEA,ARI,L.Fitzgerald,3,2,1
ARI,SEA,D.Moore,5,1,1
ARI,SEA,C.Carson,3,1,1
ARI,SEA,W.Dissly,2,3,1
SEA,ARI,L.Fitzgerald,8,1,1
SEA,ARI,D.Johnson,4,2,1
ARI,SEA,C.Carson,-3,1,1
ARI,SEA,L.Willson,6,2,1
SEA,ARI,K.Johnson,5,3,1
SEA,ARI,M.Williams,6,3,1
SEA,ARI,T.Sherfield,28,3,0
SEA,ARI,C.Kirk,16,3,1
SEA,ARI,C.Kirk,20,2,0
ARI,SEA,DK.Metcalf,0,1,1
ARI,SEA,C.Carson,0,1,1
ARI,SEA,L.Willson,17,1,1
ARI,SEA,T.Lockett,11,1,1
ARI,SEA,T.Lockett,-2,1,1
SEA,ARI,K.Johnson,4,3,1
SEA,ARI,D.Johnson,0,3,1
SEA,ARI,L.Fitzgerald,1,1,1
SEA,ARI,L.Fitzgerald,1,3,1
SEA,ARI,NA,3,3,0
SEA,ARI,C.Kirk,6,1,1
SEA,ARI,C.Kirk,6,3,1
MIN,CHI,C.Patterson,-2,3,1
MIN,CHI,A.Miller,5,1,1
MIN,CHI,D.Montgomery,2,2,0
MIN,CHI,A.Shaheen,8,3,1
MIN,CHI,J.Wims,7,1,1
MIN,CHI,A.Robinson,24,1,1
MIN,CHI,T.Burton,-6,1,0
MIN,CHI,T.Cohen,4,1,1
CHI,MIN,C.Ham,6,1,0
CHI,MIN,D.Cook,2,3,1
CHI,MIN,S.Diggs,7,2,1
CHI,MIN,I.Smith,4,2,1
CHI,MIN,A.Thielen,42,3,0
MIN,CHI,A.Robinson,12,2,1
MIN,CHI,A.Robinson,9,2,1
MIN,CHI,A.Robinson,12,3,1
MIN,CHI,A.Shaheen,5,3,1
MIN,CHI,A.Miller,2,1,0
CHI,MIN,C.Ham,2,1,1
CHI,MIN,D.Cook,-4,2,0
CHI,MIN,C.Ham,2,2,1
CHI,MIN,A.Mattison,6,3,1
CHI,MIN,S.Diggs,9,2,0
MIN,CHI,J.Wims,7,1,1
MIN,CHI,A.Robinson,6,1,1
MIN,CHI,T.Cohen,-2,1,1
MIN,CHI,D.Montgomery,3,2,1
MIN,CHI,T.Cohen,21,1,0
MIN,CHI,J.Wims,1,2,1
MIN,CHI,A.Miller,5,2,1
MIN,CHI,T.Burton,8,3,0
MIN,CHI,T.Burton,8,3,1
MIN,CHI,T.Cohen,2,2,0
